"id","url","product_id"
"7","https://brain.com.ua/static/images/prod_img/8/9/U0854689_1739047983.jpg","1"
"8","https://brain.com.ua/static/images/prod_img/8/9/U0854689_2_1739047984.jpg","1"
"9","https://brain.com.ua/static/images/prod_img/8/9/U0854689_3_1739047986.jpg","1"
